max_p,utility,inertia,reliability
0.697729893346201,0.8003611758991305,0.9873000000000014,0.8003000000000007
0.14722982806315166,0.4288745356044423,0.9900000000000014,1.0000000000000007
0.3225338095937104,0.6040187862455588,0.9893000000000014,0.9542000000000007
1.5822521100266977,1.3111086586517362,0.9810000000000012,0.3909000000000002
0.23060151282003144,0.5539065674460096,0.9900000000000014,1.0000000000000007
0.7787747977143591,0.8546950086141253,0.9866000000000011,0.7533000000000006
0.9642252068332605,0.961628842378838,0.9851000000000012,0.6689000000000007
1.7481447206015335,1.4051967055053187,0.9814000000000012,0.31610000000000016
0.8609004383778212,0.9035049168740628,0.9861000000000013,0.7156000000000007
1.8300060830190665,1.4574909136478067,0.9795000000000011,0.2777000000000002
1.9125111237363475,1.5043832464091318,0.9801000000000011,0.2404000000000003
0.9420899076103445,0.9511342662832728,0.8308,0.6773000000000008
2.2426701569360104,1.7087763372583487,0.9890000000000013,0.0887000000000002
1.4784493257001747,1.2523543061705902,0.9827000000000012,0.4373000000000005
0.19354224483302243,0.5203888664904114,0.9900000000000014,1.0000000000000007
1.2103033595325057,1.1004353338480115,0.9329999999999997,0.5580000000000004
0.09987622516194133,0.269113620467461,0.9900000000000014,1.0000000000000007
2.160092688180014,1.6544152133362233,0.9860000000000013,0.12690000000000018
1.6475007614089332,1.3530263862966807,0.900600000000001,0.36130000000000007
0.5921295585010794,0.7558810222176754,0.9880000000000013,0.8339000000000008
1.9950856659715799,1.554905541674506,0.9772000000000008,0.20280000000000026
1.2937463071101492,1.1514175820746135,0.8512000000000006,0.5197000000000005
2.0774562458311183,1.6008459905386652,0.9815000000000008,0.16560000000000016
1.564505742313556,1.3007302889045285,0.8847000000000003,0.40030000000000004
1.6647252099022012,1.35979528781977,0.9808000000000012,0.3529000000000001
0.5083967904289757,0.7075359094907068,0.9878000000000015,0.8716000000000008
1.313715933176883,1.158513935000982,0.9841000000000013,0.5120000000000005
1.3964128009538395,1.2011127036275873,0.9829000000000011,0.47580000000000017
0.4258541239565188,0.662211872978163,0.9865000000000014,0.9080000000000006
1.128400810189208,1.055492510319393,0.9770000000000011,0.5943000000000005
1.0453823461176186,1.0082821105735302,0.9839000000000012,0.6317000000000006
1.2315951744544158,1.113872406045884,0.9836000000000015,0.5480000000000008
