0.7066612930417479,0.7636932181583755,-0.14679988344820225,0.9038896931216384,0.2639482596919107,0.9513923730377122,0.7264075230160378,0.18237105182518543,0.602894069635088
0.8177041719574379,0.7561748507432317,0.5840502513563162,0.9805086897684179,0.3150512857199699,0.9311628849818773,0.7530906901282888,0.837194565223645,0.8747073377171748
0.6154242485519581,0.8021412683336109,0.31465017572831955,0.7387005839678107,0.458754162259684,0.5229356490193289,0.796155441365165,0.06268253714291319,0.7198934882398283
0.6588463876907418,0.6564505404106868,0.6151777225192767,0.7897254279272587,0.9424286902623199,0.8588455784808138,0.7182423791983076,0.8741778657981458,0.04623588619564345
0.3991381080241909,0.7275916982163584,-0.18446486360355968,0.8313311999053504,0.9883232281105472,0.5025102093859549,0.7169977101163733,0.0836390876764037,0.4368299727987158
0.43288464691891143,0.941158891239215,0.7041403456808866,0.7728705553577926,0.20578269012112338,0.9846873009982153,0.09879236229072574,0.20015720685848098,0.44454230903699554
0.9457135436627815,0.9560941023427041,0.5693854705053607,0.06934684943225362,0.9776580703036647,0.09098642746271585,0.03709972488770433,0.0861784029300348,0.4429603741340864
0.9742107484675308,0.9984862996164884,0.9971454600181962,0.9802750233503206,0.8571741327852296,0.9927618484786555,0.06852507795312507,0.04781609887606893,0.7509920234976686
0.9789471473860997,0.4236763914287151,0.9721094768046383,0.862066999281567,0.6571729547425478,0.059299318257855844,0.9785719197545948,0.22036682940410152,0.6324786273749003
0.34404244894662805,0.9944825774474876,0.7328159080636631,0.92545342505836,0.8613019774877337,0.8705222381396824,0.9257620679473383,0.1270295522351521,0.4659349387905449
0.9771012315963714,0.40595722599033573,0.5962122396833018,0.7452201254702036,0.9976437143810856,0.4652110214771336,0.8459255283626317,0.08305522783516674,0.7255636724047296
0.9874980893385201,0.9926489706720402,0.5885688740493975,0.06689172349578948,0.900721758663813,0.13609901042123787,0.03892079645616903,0.1477687797035893,0.6518755508331551
0.9455142452481732,0.8997773522821414,0.6000191106072471,0.1882996189681187,0.9977717999833542,0.4650111762725933,0.03709972488770433,0.0861784029300348,0.7453338194962719
0.9702504256108363,0.9983096977587815,0.5475774276421032,0.0696232059556707,0.9975720391746029,0.143926258555771,0.06619647997700664,0.103538800976133,0.7397154718450674
0.9927515015983547,0.16555260795760385,0.6020517206600209,0.5243877579817234,0.9968836045275002,0.07085051938618392,0.14786302071309843,0.1418081540311915,0.23944061692070062
0.9927515015983547,0.16555260795760385,0.6020517206600209,0.5405748530978536,0.9968827801987659,0.16892130162783603,0.09780511073557752,0.1418081540311915,0.7259038971006465
0.9845037745746927,0.959477809360606,0.5798626112642205,0.0532948902423348,0.990798003098277,0.2822966448259225,0.04222093086421164,0.15628383661059947,0.5573452551015874
0.984591418007529,0.959477809360606,0.5798626112642205,0.0532948902423348,0.9972371077544047,0.06460680680209539,0.04222093086421164,0.02151348226397326,0.30954482746363887
0.9856523445324008,0.9940799144749968,0.999984565278794,0.9999914000353297,0.9999001058544754,0.9999899060228632,0.18534664177083932,0.25709143624939856,0.8178798661799641
0.9920349755430639,0.9512035225376141,0.7268994762218526,0.9805304722116698,0.8946436752557512,0.9050037614183734,0.6838490255509756,0.15715729076009854,0.4762413996250412
0.9992713263866594,0.4001941216597234,0.562075848065949,0.03611108142899307,0.9853385936605981,0.29111323804948575,0.6556921587172071,0.22993147899840632,0.2692704623762969
