max_p,utility,inertia,reliability
2.0774668707431774,1.6076883885441935,0.9784000000000014,0.1644000000000003
1.2315951744544158,1.113872406045884,0.9836000000000016,0.5480000000000008
0.499959518838994,0.7000084873876011,0.9881000000000014,0.8815000000000007
1.3958751278774686,1.2089096543335875,0.9848000000000012,0.4733000000000002
2.2427658477056225,1.7109376783199703,0.9842000000000012,0.0886000000000001
0.8596343910010743,0.9056282930104356,0.9862000000000014,0.7142000000000008
1.0447863598832252,1.0095700978888638,0.9856000000000014,0.6313000000000007
1.561003778505466,1.3008128774390726,0.9831000000000012,0.4002000000000002
0.0999753159822709,0.270701627952601,0.9900000000000014,1.0000000000000009
1.747637657564225,1.4095494344957016,0.9835000000000012,0.3155000000000001
1.893698348314507,1.5019585359659673,0.9340000000000008,0.2476000000000004
0.6907931444537652,0.8007595576038607,0.9869000000000014,0.8001000000000007
0.1943500759641662,0.5218808815830986,0.9900000000000014,1.0000000000000009
0.3263108820910644,0.6070476134749254,0.9894000000000014,0.9541000000000008
