max_p,utility,inertia,reliability
0.0995776539500282,0.2689412265724615,0.9900000000000014,1.0000000000000009
0.3234032206053749,0.6015103847551153,0.9891000000000014,0.9636000000000008
1.2103631790981697,1.1006437389392354,0.9842000000000016,0.5581000000000007
1.0447863598832252,1.0095700978888638,0.9856000000000014,0.6313000000000007
1.395910993235502,1.2048572644143425,0.9840000000000012,0.4748000000000002
1.561003778505466,1.3008128774390726,0.9831000000000012,0.4002000000000002
2.077607029338534,1.6029713961030991,0.9842000000000012,0.1650000000000002
2.243016598268022,1.7101786507567769,0.9841000000000014,0.0887
0.6925909169447945,0.8000449198540709,0.9868000000000016,0.8004000000000007
0.1942026959339322,0.5215249445116866,0.9900000000000014,1.0000000000000009
1.7472549713963528,1.4088891889939386,0.982400000000001,0.3156000000000002
1.8938218375587872,1.5003439158260206,0.9336000000000008,0.2478000000000003
0.8601361864256113,0.9043572775107092,0.9861000000000012,0.7148000000000008
0.5092671375067276,0.7083253922059903,0.9882000000000012,0.8716000000000007
