max_p,utility,inertia,reliability
0.099915051250407,0.2700908979181557,0.9900000000000014,1.0000000000000009
2.0637297365355867,0.8586788075111624,0.9900000000000014,0.1500000000000001
2.04987344655699,0.8608118529394452,0.9891000000000012,0.1169000000000002
2.048328762637041,0.8182344314871042,0.9884000000000014,0.1584999999999999
2.149698848350007,1.2706842606767723,0.9900000000000014,0.07
2.2835933843074288,1.7347608882104957,0.9900000000000014,0.07
2.099760965045111,1.025439975560101,0.9900000000000014,0.11
0.146794302053335,0.4274825787900311,0.9900000000000014,1.0000000000000009
2.0015396455446446,0.6007108620609485,0.978600000000001,0.5631
1.9987509202014613,0.6517517434163139,0.977400000000001,0.2156999999999999
2.0992617582510813,1.0847928536738902,0.9900000000000014,0.07
2.037798333360733,0.7507111366665877,0.986400000000001,0.2003000000000001
2.199970399652364,1.452627823166033,0.9900000000000014,0.07
0.2251679491858231,0.5501850271571734,0.9900000000000014,1.0000000000000009
2.249972338128017,1.6272882727492255,0.9900000000000014,0.0699
0.1935738722174073,0.5203896623777523,0.9900000000000014,1.0000000000000009
2.026185886666767,0.7001932474829697,0.9821000000000012,0.251
2.01728814195854,0.6507811960652912,0.9808000000000008,0.3308000000000001
1.9992071688042832,0.6007546792136532,0.978800000000001,0.5402000000000001
