max_p,utility,inertia,reliability
0.1928013489833658,0.5197030545705805,0.9900000000000014,1.0000000000000009
2.242836412186618,1.7105431334964047,0.9847000000000014,0.0886000000000001
1.0450662496357606,1.0084781065075297,0.9845000000000014,0.6315000000000008
1.5632210172675942,1.301010005320512,0.8865000000000006,0.4004000000000005
1.3956424642372818,1.206617383539926,0.9842000000000012,0.4743000000000002
2.0774668707431774,1.6076883885441935,0.9784000000000014,0.1644000000000003
0.0998940954660681,0.2697540889507278,0.9900000000000014,1.0000000000000009
0.8607023482265479,0.9050046136356346,0.9859000000000012,0.7144000000000007
0.697729893346201,0.8003611758991305,0.9873000000000014,0.8003000000000007
1.2315951744544158,1.113872406045884,0.9836000000000016,0.5480000000000008
1.7474378502082946,1.4084193387222608,0.9830000000000012,0.3157000000000002
1.893276290151888,1.500983269430633,0.9309000000000008,0.2476000000000003
0.3327616676431174,0.6082442065325554,0.9892000000000012,0.9549000000000006
0.499959518838994,0.7000084873876011,0.9881000000000014,0.8815000000000007
1.5615944269220516,1.3007156478485284,0.9835000000000014,0.3999000000000001
