max_p,utility,inertia,reliability
1.9999314594342728,0.7540606475985415,0.9900000000000014,0.07
1.999762221628448,0.7050421491642535,0.9893000000000012,0.1768999999999998
0.1929143148634466,0.5199981035183997,0.9900000000000014,1.0000000000000009
2.042826125255405,0.7555667880047292,0.9855000000000012,0.2004000000000001
2.249708344443269,1.6293694714795657,0.9900000000000014,0.07
2.283594189738403,1.7347608882104957,0.9900000000000014,0.07
2.049234053546659,0.9236793648375268,0.9900000000000014,0.0799999999999999
1.638103286130068,0.6005574099206544,0.9778000000000012,0.5007000000000001
0.2264109254723079,0.5516240728492537,0.9900000000000014,1.0000000000000009
1.855548765681692,0.6005827429377361,0.9814000000000012,0.6144999999999999
1.724090981706833,0.6001060766559233,0.9791000000000014,0.5617000000000001
2.047911820768628,0.811681140165257,0.9899000000000014,0.1599999999999999
2.0992245286287243,1.1094861989251792,0.9900000000000014,0.07
1.9998368168141092,0.6512753800434321,0.9724000000000016,0.3034
2.065364215950665,0.8614435157614925,0.9800000000000008,0.1500000000000001
0.0999530762492036,0.2699533299724442,0.9900000000000014,1.0000000000000009
2.049295064001485,0.8746467815472284,0.9899000000000012,0.1184000000000002
2.1998451820426954,1.4605198527006331,0.9900000000000014,0.07
1.964772169078372,0.6002409663446132,0.9758000000000012,0.6693999999999998
0.1486234004021525,0.4323523320106845,0.9900000000000014,1.0000000000000009
2.149862283633362,1.2866770194995498,0.9900000000000014,0.07
2.09958652469283,1.0257513281899011,0.9900000000000014,0.1079
1.5931171175678158,0.6007023008469227,0.966200000000002,0.4344
