max_p,utility,inertia,reliability
0.193375219666994,0.5205266706082544,0.9900000000000014,1.0000000000000009
0.2252775068981795,0.5511278523754028,0.9900000000000014,1.0000000000000009
1.4789986064296874,1.2532914792087926,0.9828000000000012,0.4369000000000003
1.313750180874896,1.1612587583368648,0.9840000000000012,0.5113000000000004
1.6647322714942274,1.3604002052504414,0.9816000000000016,0.3534000000000002
1.6445518348390336,1.3506492992167998,0.9291000000000008,0.3615
1.9122445487681288,1.505072526269907,0.982600000000001,0.2403000000000002
0.1483182892852576,0.4318459191067236,0.9900000000000014,1.0000000000000009
2.160143195623861,1.655743952230896,0.9819000000000012,0.1268000000000003
0.9414568318249732,0.950764387324885,0.9857000000000012,0.6777000000000007
1.8943157061939024,1.501267718823912,0.9333000000000008,0.2474000000000004
1.046454356863726,1.0100694505250047,0.9854000000000012,0.6308000000000008
0.5109371648210759,0.7087002231455125,0.9878000000000012,0.8714000000000008
0.0998372899264495,0.2693529460954674,0.9900000000000014,1.0000000000000009
0.3240797254626584,0.601660958752585,0.9888000000000012,0.9635000000000008
1.293995704363224,1.1510944862835415,0.8561000000000005,0.5195000000000004
1.3963310473037882,1.209014082722377,0.9832000000000012,0.4731000000000002
0.6904738740830086,0.8004484974536111,0.9867000000000016,0.8001000000000007
1.74710864603743,1.4089116413422031,0.9819000000000012,0.3158000000000001
1.8298297877550511,1.4548773456719153,0.9829000000000012,0.2791000000000002
0.8584302982777235,0.9027498991977512,0.9860000000000012,0.7151000000000007
1.127608278665383,1.054537897342836,0.9849000000000012,0.5948000000000008
1.9951113880993916,1.5542681139164063,0.982900000000001,0.2028000000000002
2.077628928588262,1.603772111296391,0.9826000000000013,0.1647000000000002
1.5618123533123376,1.3001236218992844,0.9827000000000012,0.4000000000000002
2.242605383341165,1.7092344535490296,0.9892000000000014,0.0886000000000001
0.4089015637010715,0.6523540282121937,0.9886000000000014,0.9176000000000007
0.7776212052573506,0.8577485727371054,0.9862000000000016,0.7517000000000007
0.590988424806121,0.7535512160597151,0.9870000000000012,0.8346000000000008
1.2105388206433867,1.1024528872177972,0.9849000000000014,0.5572000000000006
