max_p,utility,inertia,reliability
2.149196304375007,1.621560885655312,0.9600000000000024,0.01999999999999999
2.2462059858880736,2.1230433959290202,0.9700000000000015,0.01999999999999999
2.4493840283372412,3.223057856763191,0.9700000000000015,0.01999999999999999
2.2987173926220987,2.415087154124511,0.9700000000000015,0.01999999999999999
2.1893130004714454,1.8763807581629894,0.9600000000000024,0.01999999999999999
2.0454211102207123,1.0678452566275431,0.9599000000000024,0.1199000000000003
1.9460894239632784,0.6727496650087191,0.956600000000001,0.0899999999999999
1.9973099173148048,0.9122166925395087,0.949499999999998,0.07
2.349807935084292,2.695127386651248,0.9600000000000024,0.01999999999999999
2.196797967821493,1.904507171735675,0.9499999999999981,0.030000000000000075
2.147154574243053,1.6236072082022734,0.9446999999999984,0.05000000000000004
2.64987018960341,4.353771903222093,0.9700000000000015,0.009999999999999995
0.19235506007372555,0.5208425800641912,0.9800000000000009,1.0000000000000007
2.099070330382787,1.4022373439686517,0.949399999999998,0.05000000000000004
2.0353766247675007,0.8550226441563329,0.9641000000000021,0.20280000000000004
2.5995818475692145,4.065146298083446,0.9700000000000015,0.01999999999999999
2.009459168358381,0.7755019133453671,0.9604000000000024,0.2620999999999997
2.394975025280328,2.9302370486697455,0.9700000000000015,0.01999999999999999
0.22911969075855146,0.555731588135885,0.9800000000000009,1.0000000000000007
2.049018714699607,0.9675077217957099,0.9667000000000018,0.15999999999999992
2.5498533768627287,3.785346890778395,0.9700000000000015,0.01999999999999999
2.2302457722566404,1.933782105636489,0.9600000000000024,0.05000000000000004
2.048027478147642,1.1503663625137026,0.9552000000000006,0.06000000000000015
0.14657501866450992,0.42684614857093467,0.9900000000000014,1.0000000000000007
2.499397110225514,3.5032053612854814,0.9700000000000015,0.009999999999999995
2.096702244107947,1.2341826253649217,0.9600000000000024,0.10000000000000007
2.0900960570315625,1.3748853858159311,0.9600000000000024,0.030000000000000075
0.09954285128169509,0.25792850175599363,0.9900000000000014,1.0000000000000007
1.9972075990892888,0.8705188354076719,0.9700000000000015,0.1200000000000003
1.9982733218987447,0.8266616882088084,0.9605000000000024,0.15689999999999998
2.7400740733631053,4.869763898653746,0.9600000000000024,0.01999999999999999
2.098815855314571,1.313599691997287,0.9600000000000024,0.07999999999999996
1.9934447388156853,0.764437170480746,0.9611000000000023,0.20999999999999974
2.1938721584952274,1.7941559520516863,0.9600000000000024,0.05000000000000004
1.3758151765453983,0.6013238373036511,0.9633000000000008,0.8566
1.992034597496149,0.7077258177087156,0.9619000000000022,0.3167
1.9692538258249972,0.6511955361929002,0.9509999999999991,0.49550000000000016
2.1487479957880176,1.574004258514705,0.9600000000000024,0.05000000000000004
2.699812079654958,4.635654777744375,0.9700000000000015,0.01999999999999999
1.3039192368880437,0.6008318354774533,0.9637,0.7869000000000003
