max_p,utility,inertia,reliability
0.09967544643205531,0.2681576556575943,0.9900000000000014,1.0000000000000007
1.2958551374880538,1.1524820800303905,0.8534000000000003,0.5189000000000002
0.7902342218801554,0.8553057575441675,0.9865000000000015,0.7544000000000006
1.582013578307142,1.306442710376379,0.9805000000000011,0.3930000000000005
1.8299187326276907,1.453795173186188,0.9823000000000012,0.2790000000000002
1.0452829073384478,1.0057304787767694,0.9848000000000015,0.6324000000000006
1.3964164062967728,1.2066975641161009,0.9840000000000013,0.4745000000000003
1.7475359538377249,1.4103836440340318,0.9745000000000009,0.3149000000000002
0.1483182892852576,0.4318459191067236,0.9900000000000014,1.0000000000000007
1.9330655060936677,1.51439093337339,0.9819000000000011,0.2320000000000002
0.4215403301619613,0.6548061944509469,0.9883000000000013,0.9185000000000006
2.160143195623861,1.655743952230896,0.9819000000000011,0.1268000000000003
1.996300802783952,1.5608555942486437,0.946400000000001,0.20180000000000034
0.5910542268534642,0.7522343637704598,0.972400000000001,0.8350000000000007
1.3136092440125313,1.1543160036406477,0.9747000000000011,0.5132000000000004
1.5635196792208879,1.3020524886910603,0.8848000000000004,0.4001
0.8585413039210532,0.9000364682738513,0.9748000000000011,0.7160000000000006
1.4790999562833043,1.2535067510796758,0.9730000000000011,0.43730000000000024
0.3220972036757821,0.6040085327162908,0.9870000000000013,0.9542000000000007
0.19400442959395806,0.5211313896724432,0.9900000000000014,1.0000000000000007
2.0059670277282997,1.5539282205186145,0.953300000000001,0.2021000000000003
0.5084527013787276,0.701019046943938,0.9883000000000014,0.8819000000000007
1.6459986239592816,1.355240655337109,0.8972000000000006,0.3602000000000001
0.22468635493216763,0.550689578751981,0.9900000000000014,1.0000000000000007
0.6934832051735985,0.8074189343809085,0.9810000000000013,0.7900000000000007
0.9414568318249731,0.950764387324885,0.9857000000000012,0.6777000000000007
1.2104311186283383,1.100617725582992,0.9770000000000011,0.5580000000000005
1.6651001013876137,1.3591789115255808,0.9804000000000012,0.3528000000000002
2.0781657065078307,1.6080633201084669,0.9596000000000012,0.16440000000000027
1.1285190173869988,1.0526328905380553,0.9848000000000012,0.5956000000000006
2.2425692860432505,1.7078899481000736,0.9887000000000014,0.08900000000000016
