max_p,utility,inertia,reliability
0.22736915129610333,0.5517251819268245,0.9900000000000014,1.0000000000000007
1.897039408817785,1.5004565984778209,0.9344000000000008,0.24780000000000038
0.41364101720787294,0.6518978981461594,0.9871000000000014,0.9184000000000007
0.09981714345071607,0.2695693864146172,0.9900000000000014,1.0000000000000007
0.19349041901140787,0.5202984914695081,0.9900000000000014,1.0000000000000007
0.6941391421081307,0.8083133996622306,0.9869000000000012,0.7894000000000008
1.664759222713145,1.3521461152297933,0.9816000000000012,0.3561000000000003
1.6463091918080943,1.3538068888185195,0.9012000000000007,0.3605000000000001
1.9950114589977825,1.5500228621840981,0.9746000000000007,0.20340000000000016
1.3135618773345379,1.1545818471053861,0.9770000000000013,0.5132000000000004
1.3961882971767416,1.2011428315864963,0.9817000000000012,0.4763000000000004
2.0787004780381753,1.608773275428406,0.959400000000001,0.16390000000000035
0.5907269982717901,0.752567090323474,0.9861000000000013,0.8349000000000006
0.9625699679595259,0.9587614148840392,0.9852000000000011,0.6697000000000009
1.9330115327179471,1.5096279611965842,0.9805000000000011,0.23280000000000017
0.3236338241998169,0.600296844348113,0.9893000000000015,0.9562000000000006
1.0456409137186702,1.0050168989600838,0.9846000000000014,0.6329000000000008
1.478978846425708,1.2514108596328812,0.9778000000000014,0.4374000000000003
0.14847080670095092,0.43222474077555323,0.9900000000000014,1.0000000000000007
0.5074661216028888,0.7055255611744449,0.9882000000000013,0.8722000000000008
0.9436603793072291,0.9517147045748412,0.8057000000000001,0.6769000000000005
2.242937279284609,1.7098120303723672,0.9841000000000014,0.0887000000000002
2.164806332749387,1.657965726087282,0.9727000000000012,0.12630000000000013
1.7473047225252272,1.401328231017684,0.9811000000000012,0.31820000000000015
1.296067759270872,1.1534310482194308,0.8506000000000004,0.5186000000000003
1.829891895096905,1.4509435415669174,0.9563000000000009,0.2796000000000002
0.8795952232548231,0.9106605725954535,0.9853000000000015,0.7074000000000007
1.230919042519421,1.1057276884359983,0.9830000000000013,0.5512000000000005
1.581933624438502,1.3111604187157113,0.9732000000000011,0.39060000000000034
1.563839799990385,1.3016875012284874,0.8852000000000005,0.4000000000000001
1.1483670378163042,1.0633586135068627,0.9824000000000014,0.5862000000000005
0.7765672769955991,0.8526543717154329,0.9864000000000014,0.7538000000000007
