max_p,utility,inertia,reliability
0.1924698144520244,0.519434482680738,0.9900000000000014,1.0000000000000009
0.5906690344885726,0.7533383348505939,0.9875000000000014,0.8346000000000008
2.160273023424047,1.656496181240771,0.9802000000000012,0.1265000000000002
0.9620489754612582,0.9606200251468284,0.9852000000000012,0.6692000000000008
1.0445240888486953,1.0068340642896938,0.9841000000000014,0.6322000000000007
1.3958751278774686,1.2089096543335875,0.9848000000000012,0.4733000000000002
0.5097889768478718,0.7072610921947845,0.9885000000000014,0.8717000000000008
0.3235723079709138,0.6019043574076736,0.9895000000000012,0.9634000000000008
1.564348584513252,1.3014096830415622,0.8863000000000005,0.4007999999999998
1.7473063191326923,1.407805208819379,0.9828000000000012,0.3156000000000003
0.6908585038310943,0.8004650831635385,0.9872000000000012,0.8001000000000007
0.9430887136863744,0.9502408343964877,0.9152000000000008,0.6776000000000006
1.6451733302707787,1.3519579600048806,0.9026000000000006,0.3605999999999998
1.9125354352701944,1.5039677915421934,0.9829000000000012,0.2404000000000003
1.2933439929763488,1.1502003815920328,0.9647000000000008,0.5201000000000003
0.0999904195081157,0.2703141963629095,0.9900000000000014,1.0000000000000009
2.2427658477056225,1.7109376783199703,0.9842000000000012,0.0886000000000001
1.4791489708625822,1.254299856457213,0.9831000000000012,0.4367000000000003
1.1106247529651585,1.0501475412512662,0.8247000000000002,0.6010000000000003
0.1484708067009509,0.4322247407755532,0.9900000000000014,1.0000000000000009
0.4173751938106876,0.655214010640799,0.9887000000000012,0.9179000000000008
2.077599172904737,1.6044381515867965,0.9817000000000008,0.1647000000000002
0.7778610236347838,0.8574823670557821,0.9867000000000012,0.7517000000000008
1.829687609435696,1.4563957167838109,0.9831000000000012,0.2786000000000002
1.8928568449841636,1.5015473071379497,0.9315000000000008,0.2479000000000003
1.5822311681580166,1.3148763344968792,0.9813000000000014,0.3897
0.2270881087397046,0.5521967516807154,0.9900000000000014,1.0000000000000009
1.2109487508174934,1.1010858030233803,0.9839000000000012,0.5577000000000004
1.1278989899028888,1.0522430715717035,0.9851000000000012,0.5960000000000005
1.664930039775232,1.3606881373689086,0.9827000000000012,0.3531000000000001
0.8596343910010743,0.9056282930104356,0.9862000000000014,0.7142000000000008
1.995214021879857,1.5506527369636511,0.979600000000001,0.2033000000000002
