max_p,utility,inertia,reliability
0.6945371143016004,0.8105197969556863,0.9870000000000014,0.7886000000000007
1.4794682786591606,1.2505265165338983,0.9829000000000012,0.4377000000000002
1.045093200147846,1.006833956243349,0.9850000000000012,0.6323000000000009
0.5906883994907722,0.7536390092371189,0.9832000000000012,0.8344000000000008
0.6886399433882429,0.8000501811361954,0.7633000000000003,0.8000000000000007
1.56115043013023,1.3000507419519025,0.9488000000000006,0.4002000000000003
0.859518464551552,0.9035070327442632,0.9851000000000012,0.7150000000000007
2.0774837916168454,1.6032637661709586,0.9803000000000012,0.1652000000000003
1.644364860667341,1.3518338811018098,0.9141000000000004,0.3617000000000001
1.664510354810261,1.3595079893904982,0.9832000000000012,0.3538000000000003
1.8294472805798203,1.454834732427919,0.9838000000000012,0.2792000000000003
0.2277727416766189,0.5526042386464698,0.9900000000000014,1.0000000000000009
1.9124482880560296,1.5061978654077093,0.980800000000001,0.2401000000000003
0.1481053928076657,0.4313039352470436,0.9900000000000014,1.0000000000000009
1.3967048817185024,1.2072434835704111,0.9820000000000012,0.4733000000000001
0.9419570221239046,0.9501996064402006,0.9857000000000012,0.6778000000000008
0.7774778043393292,0.8568829127171324,0.9867000000000012,0.7520000000000007
2.242770206022976,1.7103437968331403,0.9851000000000014,0.0886000000000001
0.700753847378243,0.8002017269245475,0.9870000000000014,0.8004000000000007
0.0999486425131424,0.2705012696448541,0.9900000000000014,1.0000000000000009
2.1599089921918915,1.65308999996381,0.9859000000000012,0.1278000000000001
0.4213363229368861,0.6554465450334254,0.9887000000000016,0.9183000000000008
1.9950104981289745,1.5513945147751214,0.9834000000000012,0.2035000000000001
1.7475158676754852,1.4089194391302633,0.9825000000000012,0.3150999999999999
0.5104219020323902,0.7093303545462272,0.9869000000000012,0.8712000000000008
1.5618234728845417,1.3023187444632796,0.9824000000000012,0.3985000000000002
0.1933317246606422,0.5206058646651891,0.9900000000000014,1.0000000000000009
1.2108187690573806,1.100242883358011,0.9841000000000012,0.5577000000000005
0.3222727046657179,0.6015015862182529,0.9894000000000016,0.9635000000000008
1.893127454678962,1.5005713431390038,0.9318000000000012,0.2479000000000003
1.2933812056246137,1.1506243272835162,0.9610000000000006,0.5193000000000003
1.128268415172918,1.0553101960783506,0.9844000000000012,0.5944000000000007
