max_p,utility,inertia,reliability
1.893698348314507,1.5019585359659673,0.9340000000000008,0.2476000000000004
1.5618701083883075,1.303791989128784,0.9827000000000012,0.3978000000000003
0.861656648501833,0.9062583569419536,0.9860000000000014,0.7141000000000008
1.747188179916073,1.4067522782472668,0.9828000000000012,0.3166000000000002
1.5620831078437272,1.3013677411371174,0.8854000000000006,0.4000000000000002
0.5095340584619403,0.709613331528343,0.9877000000000014,0.8707000000000008
2.0774123530774404,1.6036176052558269,0.984400000000001,0.1646000000000003
0.0999045984195311,0.2700365654223496,0.9900000000000014,1.0000000000000009
0.6907931444537652,0.8007595576038607,0.9869000000000014,0.8001000000000007
1.2112901580288584,1.103811598796027,0.9792000000000012,0.5562000000000006
1.3970514765625133,1.2073436562670092,0.9818000000000008,0.4737000000000002
1.0449101504138651,1.0092903641549025,0.9840000000000012,0.6311000000000005
2.2429932669096107,1.710514057804036,0.9850000000000014,0.0887000000000001
0.1943500759641662,0.5218808815830986,0.9900000000000014,1.0000000000000009
0.3239772892913971,0.6056927974756093,0.9892000000000012,0.9542000000000008
