-0.0245400503996255,0.0473509604891311,0.9813567996722466,0.2498032299240196,0.998720380784164,0.8707254791797499,0.3096716938921753,0.2530215210800311,0.0413835304562403
-0.0551338931209836,0.0551709808087463,0.9629924309828544,0.1772466866488343,0.990036148900358,0.9972193558786184,0.1736904768779372,0.6500498865204016,0.0445620815454077
-0.5038980506239258,0.0072591009777635,-0.8255229548281601,0.2449072472991259,0.9984672653512427,0.9960239023166204,0.1510618796510207,0.5629042406374685,0.0754470511536039
0.1379197447360048,0.1506131477482366,0.3820055789371512,0.8004744316885302,0.8703805034603236,0.5515979623455634,0.0496006812745054,0.0476836814771629,0.1920244144109134
0.9963429534207596,0.4313898271924204,-0.765075957965461,0.2012332113221226,-0.0037354564522638,0.0630906057499535,0.9230561565194936,0.1006813795922827,0.4739831475181044
0.985723549247856,0.8644408764342051,0.3034317503420216,0.0170437732938272,-0.2525236237754626,0.100687129045534,0.2175385210285598,0.1220713447389555,0.1752935302806453
0.9999967072592926,0.6811166235380429,0.0309222329596248,0.0211795165878567,0.6624886984933782,0.0543215908252311,0.0951741189105429,0.5431243110079182,0.2467831431933675
0.94038414337883,0.3483886523746421,-0.962941004827944,0.0139858509826166,0.012835402403701,0.0635515576086457,0.0480214685733694,0.8763875758793852,0.1896060221892097
0.9997812621353336,0.6555120354112309,0.063624078688685,0.0288951136377491,0.8210705176157765,0.1695038849355842,0.0708180653589137,0.5919766124803313,0.4810528365920292
0.9796039972860262,0.3626351634506335,0.845271006354708,0.3850195120729638,0.8971193184375612,0.662187519483621,0.4976556981927549,0.1492080130689514,0.6700718081231348
0.9994292139984728,0.2611351562663789,0.9999122715343778,0.9736931353858852,-0.3437633306055661,0.1115001939696939,0.610852051179062,0.0920631485121238,0.8627771375130593
0.989420489926954,0.3796930057654245,0.9975244018549472,0.5825530779239924,0.5575390866702246,0.5597800334037468,0.9538101445099242,0.0798305214791104,0.6028922317286075
0.9810654448901645,0.220452237548209,0.99910775631356,0.8800163290237765,-0.2760367414003278,0.088174249923279,0.7906904543201612,0.1787270656308754,0.8165821339244712
0.9999766847870704,0.4192439230764466,0.9981192466181646,0.757017045860345,0.9386012365926524,0.5488788064874462,0.7787103890544603,0.0091253266576162,0.9549783761611536
0.9994011174672628,0.3210324924084116,-0.0257040520996478,0.066061780795283,0.4035382314382087,0.0273434370360024,0.654028809062675,0.8583185246995749,0.6622069279747936
0.9953957254006908,0.3191374369084542,-0.0690638918475689,0.0636772207316505,0.2907881134981045,0.0345816856160551,0.6868232505864499,0.2259293342173525,0.7655972849419604
0.3187413271399819,0.7835307305371516,-0.5382015246987675,0.1304187846235936,0.9755967479539812,0.6684436683161699,0.3543782902794052,0.7487977202301539,0.5620622983416298
0.4334175338886561,0.0527503632636889,0.7354862418347243,0.9631754346022044,0.942725602847928,0.5345273541732143,0.4992684929300119,0.4661533599574586,0.3845019813906655
0.0139302267941342,0.0177100648153788,0.9993980001068368,0.2482212365251201,0.9949009373516632,0.9672506010094978,0.4586281466968005,0.1302911890901864,0.0557246259071358
0.9998501060619008,0.4400277631820037,0.8456694347703126,0.1077519157129777,-0.0633087323723338,0.0895214756288809,0.5397720394209372,0.5167138635303739,0.9943875691964243
-0.0026122135614626,0.0355371037538309,0.99920097719027,0.2161330245089948,0.9956512522889776,0.7354251221783257,0.1065527215074071,0.6143437278252176,0.047651215335702
0.9838071016705824,0.4560970484802362,0.5546898111519822,0.4792315908637351,-0.1484310758269369,0.5374496981532361,0.2012180579978109,0.1250276171328853,0.1191211199899658
0.9306753201754192,0.7979603301882399,-0.2673513078382368,0.0559886772584474,0.9043561372349253,0.5217262991180528,0.8235660967664227,0.7662627784957505,0.2629390646057363
