max_p,utility,inertia,reliability
0.4090924471019965,0.6523677224730856,0.9888000000000012,0.9176000000000007
1.6647309033067124,1.359522232823862,0.9834000000000012,0.3536000000000003
0.3244108085310803,0.601201170458283,0.9866000000000013,0.9635000000000008
1.0450662496357606,1.0084781065075297,0.9845000000000014,0.6315000000000008
0.1917271742595357,0.518275676636095,0.9900000000000014,1.0000000000000009
1.3956424642372818,1.206617383539926,0.9842000000000012,0.4743000000000002
2.0774668707431774,1.6076883885441935,0.9784000000000014,0.1644000000000003
0.2271014106892275,0.5522025741727182,0.9900000000000014,1.0000000000000009
1.1295971108748526,1.0562792014726703,0.9841000000000014,0.5938000000000007
0.0998940954660681,0.2697540889507278,0.9900000000000014,1.0000000000000009
0.8607023482265479,0.9050046136356346,0.9859000000000012,0.7144000000000007
0.1486457765025762,0.4326812260655649,0.9900000000000014,1.0000000000000009
0.697729893346201,0.8003611758991305,0.9873000000000014,0.8003000000000007
1.8300060830190663,1.4574909136478067,0.9795000000000011,0.2777000000000002
1.9125111237363477,1.5043832464091318,0.9801000000000012,0.2404000000000003
2.160092688180014,1.654415213336223,0.9860000000000012,0.1269000000000001
0.5921295585010794,0.7558810222176754,0.9880000000000012,0.8339000000000008
1.2933695473261335,1.1511054154405715,0.9773000000000012,0.5189000000000002
1.7474378502082946,1.4084193387222608,0.9830000000000012,0.3157000000000002
1.2105886982276937,1.101970252721325,0.9839000000000012,0.5574000000000005
1.893276290151888,1.500983269430633,0.9309000000000008,0.2476000000000003
0.499959518838994,0.7000084873876011,0.9881000000000014,0.8815000000000007
1.6445363045462609,1.3502900153388746,0.9165000000000006,0.3607999999999999
1.5823462126834675,1.3127491080811573,0.9836000000000013,0.3902000000000001
0.7772190377239422,0.8579053188035987,0.9866000000000013,0.7518000000000007
1.4790390761790502,1.2548494197416542,0.983200000000001,0.4367000000000002
1.99507442784238,1.5526781032704546,0.983400000000001,0.2027000000000002
2.242514881068578,1.7093639921111528,0.9893000000000012,0.0886000000000001
0.9426795521877472,0.9511148323230798,0.9854000000000012,0.6772000000000007
1.5643021499419436,1.300830633715385,0.8882000000000003,0.4006000000000002
